metro_distance,bus_distance,university_distance
1.6536,11.0692,12.2633
0.6662,1.998,8.375
0.9064,1.0899,7.6927
0.9064,1.0899,7.6927
2.573,2.6655,8.1925
2.573,2.6655,8.1925
0.7383,6.5691,7.2651
0.7383,6.5691,7.2651
0.7383,6.5691,7.2651
1.6054,8.2382,9.2669
0.14,2.8474,6.132
1.3561,9.2768,11.334
0.417,10.3786,10.1223
2.0204,7.8659,5.5708
0.3196,5.1354,4.1649
0.3196,5.1354,4.1649
0.3196,5.1354,4.1649
0.3196,5.1354,4.1649
0.6622,2.2225,6.8083
1.0288,2.2697,6.5063
2.9251,3.861,8.5658
2.9251,3.861,8.5658
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
1.3054,7.9531,8.9728
1.3054,7.9531,8.9728
1.2074,1.8863,6.9351
0.6877,4.13,4.9291
0.6877,4.13,4.9291
0.5034,8.7723,11.585
0.5034,8.7723,11.585
0.5034,8.7723,11.585
0.5034,8.7723,11.585
0.5034,8.7723,11.585
0.5034,8.7723,11.585
0.5034,8.7723,11.585
2.4017,2.2312,10.9137
2.4017,2.2312,10.9137
2.4017,2.2312,10.9137
2.4017,2.2312,10.9137
2.4017,2.2312,10.9137
2.4017,2.2312,10.9137
0.7233,5.8378,3.203
0.7233,5.8378,3.203
1.7873,8.061,6.053
1.4845,9.6488,10.2786
0.8405,6.204,7.1757
1.3934,7.809,9.5783
1.3934,7.809,9.5783
1.3934,7.809,9.5783
0.5778,0.4009,9.0203
0.5778,0.4009,9.0203
0.9746,0.7709,9.5267
0.8476,9.8928,9.2742
0.8967,0.8395,9.1737
8.5474,4.5928,13.2011
8.5474,4.5928,13.2011
0.9006,9.8064,9.2715
1.6458,1.5804,8.8815
1.6458,1.5804,8.8815
1.6458,1.5804,8.8815
2.6403,4.1907,8.6606
2.6403,4.1907,8.6606
2.6403,4.1907,8.6606
2.9782,4.2945,9.3413
2.9782,4.2945,9.3413
1.2751,6.4466,9.4653
1.2751,6.4466,9.4653
1.2751,6.4466,9.4653
1.2751,6.4466,9.4653
1.2751,6.4466,9.4653
1.2751,6.4466,9.4653
1.3817,1.4445,9.1853
1.3817,1.4445,9.1853
1.3817,1.4445,9.1853
1.3817,1.4445,9.1853
1.3817,1.4445,9.1853
1.3817,1.4445,9.1853
1.3484,1.384,9.1426
2.25,2.054,10.8271
1.5281,8.1483,9.2879
1.5281,8.1483,9.2879
1.5281,8.1483,9.2879
1.7378,1.7212,9.5573
0.9158,5.1424,4.7617
0.9158,5.1424,4.7617
0.9158,5.1424,4.7617
0.7274,4.7183,5.5554
0.7274,4.7183,5.5554
0.5056,8.8089,11.8008
0.5056,8.8089,11.8008
0.5056,8.8089,11.8008
1.4106,1.2463,9.9353
1.4106,1.2463,9.9353
0.778,5.2884,4.621
1.5811,2.9501,5.6376
0.4622,4.828,3.9492
0.791,6.3693,3.1502
0.791,6.3693,3.1502
0.791,6.3693,3.1502
2.0793,8.5136,10.0608
2.0793,8.5136,10.0608
2.0793,8.5136,10.0608
1.2566,9.6954,10.0958
1.2566,9.6954,10.0958
1.2566,9.6954,10.0958
0.8228,0.7278,8.8593
0.8228,0.7278,8.8593
0.8228,0.7278,8.8593
0.3926,6.9773,8.2944
0.3926,6.9773,8.2944
0.3926,6.9773,8.2944
0.3926,6.9773,8.2944
1.0396,0.8357,9.5696
1.0396,0.8357,9.5696
1.0396,0.8357,9.5696
1.0396,0.8357,9.5696
1.0396,0.8357,9.5696
0.7027,0.6684,8.9974
1.1255,4.5484,6.2852
0.8321,7.2703,8.0767
0.8321,7.2703,8.0767
0.8321,7.2703,8.0767
0.8321,7.2703,8.0767
0.6565,0.5784,8.762
0.6565,0.5784,8.762
2.1789,7.7187,5.4815
0.5815,6.1743,6.283
0.5815,6.1743,6.283
2.5089,4.4279,8.8552
2.5089,4.4279,8.8552
2.5089,4.4279,8.8552
2.5089,4.4279,8.8552
0.2831,2.0658,7.6762
1.1886,9.2666,11.5231
1.1886,9.2666,11.5231
0.4656,2.3669,6.8024
0.9575,9.8483,9.1375
0.9575,9.8483,9.1375
0.4756,5.9167,2.8634
0.4756,5.9167,2.8634
0.4756,5.9167,2.8634
0.3971,6.9698,6.3153
0.3971,6.9698,6.3153
0.3971,6.9698,6.3153
0.8016,4.7896,4.509
0.8016,4.7896,4.509
0.9638,9.7218,8.8115
2.4552,2.2549,11.0216
1.9222,1.7314,10.189
1.9222,1.7314,10.189
8.0893,4.7221,13.197
0.6489,4.9461,4.2691
0.3641,10.3087,9.9406
0.3641,10.3087,9.9406
0.3641,10.3087,9.9406
0.3641,10.3087,9.9406
1.8377,1.6421,10.1776
0.9502,1.057,7.9566
0.3194,5.3262,3.5493
0.3194,5.3262,3.5493
0.3194,5.3262,3.5493
0.3194,5.3262,3.5493
0.7068,8.2423,10.8367
0.977,2.4019,6.3742
0.977,2.4019,6.3742
0.977,2.4019,6.3742
0.977,2.4019,6.3742
0.395,5.1294,4.2401
1.737,8.3732,9.3182
1.737,8.3732,9.3182
1.4001,9.9684,10.5581
0.392,4.5847,2.1594
0.392,4.5847,2.1594
1.1696,3.2701,7.615
1.1578,6.8971,9.5198
1.1578,6.8971,9.5198
0.8543,2.6964,6.4913
0.8543,2.6964,6.4913
1.1858,1.0626,9.6037
0.6473,2.2927,8.0422
0.6473,2.2927,8.0422
0.8426,12.1666,14.4123
0.8426,12.1666,14.4123
0.974,0.8205,9.1855
0.974,0.8205,9.1855
0.7345,0.6604,9.1182
0.7345,0.6604,9.1182
0.7345,0.6604,9.1182
0.7345,0.6604,9.1182
0.7345,0.6604,9.1182
0.7345,0.6604,9.1182
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
0.3234,2.5056,6.7328
1.4964,5.3254,8.6427
2.2399,2.038,10.6522
2.2399,2.038,10.6522
1.3268,4.1579,6.1507
1.3268,4.1579,6.1507
1.2401,4.8657,5.0419
1.2401,4.8657,5.0419
1.2401,4.8657,5.0419
1.2401,4.8657,5.0419
1.2401,4.8657,5.0419
1.2401,4.8657,5.0419
0.7303,8.8542,11.4127
0.7303,8.8542,11.4127
1.3584,1.1802,9.9177
1.3584,1.1802,9.9177
0.3592,6.8353,6.9184
0.789,5.9229,6.6505
0.789,5.9229,6.6505
0.789,5.9229,6.6505
0.789,5.9229,6.6505
0.789,5.9229,6.6505
0.7892,4.4005,3.9539
1.0307,5.6718,6.5982
1.0307,5.6718,6.5982
0.7464,4.0109,3.1364
1.3499,6.7024,9.6398
1.0373,4.9524,4.8573
1.0373,4.9524,4.8573
2.6656,2.4629,11.0819
2.6656,2.4629,11.0819
0.922,0.9047,8.5375
0.6991,5.0449,4.5343
0.8399,4.7603,6.0596
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
0.3726,8.3773,11.1893
1.2048,6.6358,9.4861
1.2048,6.6358,9.4861
1.2048,6.6358,9.4861
1.2048,6.6358,9.4861
1.2048,6.6358,9.4861
1.2048,6.6358,9.4861
0.5583,4.9239,3.8526
1.8084,5.53,9.3117
0.3013,10.563,10.2144
0.3013,10.563,10.2144
0.2704,6.4508,8.491
0.2704,6.4508,8.491
1.3797,8.0289,8.916
1.3797,8.0289,8.916
1.3797,8.0289,8.916
1.3797,8.0289,8.916
1.9957,8.5689,9.7361
1.9957,8.5689,9.7361
0.4013,0.2007,8.9453
0.4013,0.2007,8.9453
1.6204,6.953,2.9981
1.8058,8.1911,9.9168
8.2734,4.6439,13.1791
0.7299,6.5878,9.0376
0.7299,6.5878,9.0376
1.0821,6.6558,2.9268
1.1448,3.6846,3.0161
3.276,4.0755,9.4514
3.276,4.0755,9.4514
0.8078,6.4477,7.288
0.8461,4.3679,4.1692
0.8461,4.3679,4.1692
0.7548,6.54,2.2351
0.883,8.7039,12.2762
0.883,8.7039,12.2762
0.883,8.7039,12.2762
0.5364,2.3202,7.6062
0.7498,6.1219,8.7082
0.7755,1.5671,7.4119
0.5773,5.7061,3.3717
0.817,6.1563,2.673
0.768,4.83,6.0551
0.768,4.83,6.0551
0.768,4.83,6.0551
1.1443,4.8144,4.992
0.9907,5.2302,3.772
0.9907,5.2302,3.772
0.9907,5.2302,3.772
2.3404,4.8462,9.1973
1.3078,6.0774,2.9495
0.8792,4.7287,6.0993
0.6791,6.1652,3.1316
0.6791,6.1652,3.1316
1.7583,4.1585,5.3112
1.4052,9.4363,11.5345
1.4052,9.4363,11.5345
1.3428,9.4111,11.574
0.8856,0.7684,9.3363
0.8856,0.7684,9.3363
2.1128,8.9447,10.0087
2.1128,8.9447,10.0087
2.1128,8.9447,10.0087
2.0791,4.9989,9.0462
2.0791,4.9989,9.0462
0.9993,1.0798,8.0494
1.0058,5.8331,7.6078
1.0058,5.8331,7.6078
0.664,7.0688,9.021
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
18.9848,24.7442,22.3676
18.9848,24.7442,22.3676
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
17.7654,23.8034,23.3832
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
0.533,6.8609,2.3028
0.533,6.8609,2.3028
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
17.6783,23.7211,23.358
0.533,6.8609,2.3028
0.533,6.8609,2.3028
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
17.3196,23.3573,23.0052
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.1696,9.645,3.8856
2.1696,9.645,3.8856
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.4021,4.8987,9.1534
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
1.1389,8.3451,1.761
1.1389,8.3451,1.761
1.1389,8.3451,1.761
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
16.1053,22.0286,21.0564
16.1053,22.0286,21.0564
16.1053,22.0286,21.0564
16.1053,22.0286,21.0564
16.228,22.1561,21.1895
16.228,22.1561,21.1895
16.228,22.1561,21.1895
16.228,22.1561,21.1895
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
0.533,6.8609,2.3028
17.2299,22.7688,19.7491
17.2299,22.7688,19.7491
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
1.2227,5.7284,7.0778
17.5514,23.1219,20.1639
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
17.6037,23.5489,22.4481
17.6037,23.5489,22.4481
17.6037,23.5489,22.4481
17.6037,23.5489,22.4481
17.6037,23.5489,22.4481
17.6037,23.5489,22.4481
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.7198,8.0878,1.725
0.7198,8.0878,1.725
17.5514,23.1219,20.1639
17.5514,23.1219,20.1639
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
19.2283,25.0033,22.6656
19.2283,25.0033,22.6656
19.2283,25.0033,22.6656
19.2283,25.0033,22.6656
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.6086,8.126,5.8476
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
15.7911,21.7216,20.8552
17.2519,22.5504,18.6675
17.2519,22.5504,18.6675
17.2887,23.3373,27.4574
17.2887,23.3373,27.4574
17.2887,23.3373,27.4574
17.2887,23.3373,27.4574
17.2887,23.3373,27.4574
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.4185,4.9799,6.5796
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.9299,9.0771,5.128
1.4196,8.2423,5.2368
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.6086,8.126,5.8476
0.6086,8.126,5.8476
2.1696,9.645,3.8856
2.1696,9.645,3.8856
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
18.1566,24.1375,23.1968
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
18.7197,24.6373,23.1783
18.7197,24.6373,23.1783
18.7197,24.6373,23.1783
18.7197,24.6373,23.1783
18.7197,24.6373,23.1783
17.8467,23.4075,20.3543
17.8467,23.4075,20.3543
17.8467,23.4075,20.3543
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.9299,9.0771,5.128
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
2.1696,9.645,3.8856
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
3.4903,16.3875,11.4845
3.4903,16.3875,11.4845
16.2673,22.1813,21.1209
0.9299,9.0771,5.128
0.9299,9.0771,5.128
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
16.1134,21.397,17.7213
16.1134,21.397,17.7213
16.1134,21.397,17.7213
16.1134,21.397,17.7213
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
18.4438,24.2107,21.9601
16.9582,22.9089,21.9554
16.9582,22.9089,21.9554
1.1467,3.6849,8.5039
0.7198,8.0878,1.725
18.9578,24.6603,22.0172
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
17.3874,22.9341,19.9138
17.3874,22.9341,19.9138
18.1566,24.1375,23.1968
18.1566,24.1375,23.1968
18.1566,24.1375,23.1968
2.1696,9.645,3.8856
2.1696,9.645,3.8856
2.1696,9.645,3.8856
1.4196,8.2423,5.2368
1.3335,6.3387,7.7973
1.3335,6.3387,7.7973
1.3335,6.3387,7.7973
1.3335,6.3387,7.7973
1.3335,6.3387,7.7973
17.5514,23.1219,20.1639
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
2.0284,9.1256,2.4657
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.3382,7.6488,1.7016
17.4856,23.5287,23.1984
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
18.8844,24.6047,22.056
18.8844,24.6047,22.056
18.8844,24.6047,22.056
0.7198,8.0878,1.725
1.7607,4.7855,2.8588
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
17.8467,23.4075,20.3543
1.4196,8.2423,5.2368
0.6086,8.126,5.8476
0.6086,8.126,5.8476
18.5296,24.2747,21.9037
18.5296,24.2747,21.9037
18.5296,24.2747,21.9037
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
2.1696,9.645,3.8856
2.1696,9.645,3.8856
17.4022,22.968,20.02
17.4022,22.968,20.02
18.584,24.3404,22.0149
17.8467,23.4075,20.3543
0.6086,8.126,5.8476
0.6086,8.126,5.8476
17.4302,23.4835,27.607
18.4864,24.2454,21.9493
18.4864,24.2454,21.9493
0.7198,8.0878,1.725
0.5413,12.0957,2.9396
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.3432,7.881,1.8804
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.597,7.6241,1.6589
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
1.714,7.5155,1.4482
0.7108,10.6528,4.3954
0.7108,10.6528,4.3954
0.3833,10.3279,4.5436
0.3833,10.3279,4.5436
1.5961,7.6419,1.8084
1.5961,7.6419,1.8084
1.5961,7.6419,1.8084
1.5961,7.6419,1.8084
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
1.4995,6.486,5.5659
